method,held_out_source,inner_validation_source,seed,epoch,lambda,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
HM+S,ctid,stockpile,46,100,1.0,0.031053550175276477,0.05285116417196402,0,412,109
HM+S,stockpile,attack_flow,42,20,0.0,0.18465453482102098,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,42,20,0.1,0.18433868722501817,0.18454841266848465,0,263,412
HM+S,stockpile,attack_flow,42,20,0.2,0.18697456980049862,0.1862013418970271,0,263,412
HM+S,stockpile,attack_flow,42,20,0.3,0.1891476267343756,0.1876409411106154,0,263,412
HM+S,stockpile,attack_flow,42,20,0.4,0.19295591730676,0.18964935214191023,0,263,412
HM+S,stockpile,attack_flow,42,20,0.5,0.19598147003525326,0.1913531756902958,0,263,412
HM+S,stockpile,attack_flow,42,20,0.6,0.19787569481411157,0.19261942874845267,0,263,412
HM+S,stockpile,attack_flow,42,20,0.7,0.19886371853757182,0.19349613341135302,0,263,412
HM+S,stockpile,attack_flow,42,20,0.8,0.1945811871770175,0.19476622906080937,0,263,412
HM+S,stockpile,attack_flow,42,20,0.9,0.1954217633155032,0.19570305069185595,0,263,412
HM+S,stockpile,attack_flow,42,20,1.0,0.19914942630286367,0.19985174211432885,1,263,412
HM+S,stockpile,attack_flow,42,40,0.0,0.18465453482102098,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,42,40,0.1,0.18426123004284953,0.18435919167908613,0,263,412
HM+S,stockpile,attack_flow,42,40,0.2,0.18501763204300775,0.18554544359251085,0,263,412
HM+S,stockpile,attack_flow,42,40,0.3,0.19002976140544633,0.18760584294743474,0,263,412
HM+S,stockpile,attack_flow,42,40,0.4,0.19153052615203053,0.18903881472978157,0,263,412
HM+S,stockpile,attack_flow,42,40,0.5,0.19439328901775133,0.19094490442375403,0,263,412
HM+S,stockpile,attack_flow,42,40,0.6,0.19624632679002918,0.19227410655516936,0,263,412
HM+S,stockpile,attack_flow,42,40,0.7,0.19822585081290317,0.19419512737238787,0,263,412
HM+S,stockpile,attack_flow,42,40,0.8,0.20205067997895915,0.1965487106536427,0,263,412
HM+S,stockpile,attack_flow,42,40,0.9,0.19514930142555587,0.19580137482356744,0,263,412
HM+S,stockpile,attack_flow,42,40,1.0,0.19321074410494612,0.1993665631974852,0,263,412
HM+S,stockpile,attack_flow,42,60,0.0,0.18465453482102098,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,42,60,0.1,0.18494542299432537,0.18387518439226536,0,263,412
HM+S,stockpile,attack_flow,42,60,0.2,0.1838735378442829,0.18493383426639304,0,263,412
HM+S,stockpile,attack_flow,42,60,0.3,0.185825913550292,0.18561740356011402,0,263,412
HM+S,stockpile,attack_flow,42,60,0.4,0.19034470453622668,0.187750891929181,0,263,412
HM+S,stockpile,attack_flow,42,60,0.5,0.19060383114682855,0.18843743014951989,0,263,412
HM+S,stockpile,attack_flow,42,60,0.6,0.19268588633162104,0.19012392455119548,0,263,412
HM+S,stockpile,attack_flow,42,60,0.7,0.19564597174106577,0.1920022579199451,0,263,412
HM+S,stockpile,attack_flow,42,60,0.8,0.195126336204099,0.19390376713030424,0,263,412
HM+S,stockpile,attack_flow,42,60,0.9,0.1862558262232148,0.19319528839651592,0,263,412
HM+S,stockpile,attack_flow,42,60,1.0,0.1849989961018567,0.191576647580785,0,263,412
HM+S,stockpile,attack_flow,42,80,0.0,0.18465453482102098,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,42,80,0.1,0.18552263688496984,0.18301198049854633,0,263,412
HM+S,stockpile,attack_flow,42,80,0.2,0.1862906988066494,0.1840224993992354,0,263,412
HM+S,stockpile,attack_flow,42,80,0.3,0.18824686762889026,0.1854702270525992,0,263,412
HM+S,stockpile,attack_flow,42,80,0.4,0.19091406531289712,0.18635491271726481,0,263,412
HM+S,stockpile,attack_flow,42,80,0.5,0.190733309363621,0.1859662797886777,0,263,412
HM+S,stockpile,attack_flow,42,80,0.6,0.1936588918807623,0.18700175424920756,0,263,412
HM+S,stockpile,attack_flow,42,80,0.7,0.19352380036101416,0.1894474653044756,0,263,412
HM+S,stockpile,attack_flow,42,80,0.8,0.19428023765570387,0.19068082040499085,0,263,412
HM+S,stockpile,attack_flow,42,80,0.9,0.1861231217512879,0.18726433962780506,0,263,412
HM+S,stockpile,attack_flow,42,80,1.0,0.17977963648809578,0.181074798505877,0,263,412
HM+S,stockpile,attack_flow,42,100,0.0,0.18465453482102098,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,42,100,0.1,0.1825148516903168,0.1828871589415645,0,263,412
HM+S,stockpile,attack_flow,42,100,0.2,0.1835323006199281,0.1852555920331946,0,263,412
HM+S,stockpile,attack_flow,42,100,0.3,0.1863074057011172,0.18688646210489707,0,263,412
HM+S,stockpile,attack_flow,42,100,0.4,0.18522721697968883,0.1867433093169257,0,263,412
HM+S,stockpile,attack_flow,42,100,0.5,0.18599661298262746,0.18591767858897765,0,263,412
HM+S,stockpile,attack_flow,42,100,0.6,0.1847154395463849,0.18617096851070186,0,263,412
HM+S,stockpile,attack_flow,42,100,0.7,0.18307654977685353,0.18652871144737268,0,263,412
HM+S,stockpile,attack_flow,42,100,0.8,0.17999685925951522,0.18590076127203553,0,263,412
HM+S,stockpile,attack_flow,42,100,0.9,0.1696115505787409,0.17998332297472355,0,263,412
HM+S,stockpile,attack_flow,42,100,1.0,0.16111582915489964,0.17256291261080653,0,263,412
HM+S,stockpile,attack_flow,43,20,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,43,20,0.1,0.1846298964555177,0.18454841266848465,0,263,412
HM+S,stockpile,attack_flow,43,20,0.2,0.1862704439614727,0.1862013418970271,0,263,412
HM+S,stockpile,attack_flow,43,20,0.3,0.18769876663526697,0.1876409411106154,0,263,412
HM+S,stockpile,attack_flow,43,20,0.4,0.1907679764532873,0.18964935214191023,0,263,412
HM+S,stockpile,attack_flow,43,20,0.5,0.19121496824627435,0.1913531756902958,0,263,412
HM+S,stockpile,attack_flow,43,20,0.6,0.19251977478976978,0.19261942874845267,0,263,412
HM+S,stockpile,attack_flow,43,20,0.7,0.1931769673016833,0.19349613341135302,0,263,412
HM+S,stockpile,attack_flow,43,20,0.8,0.1880460875927765,0.19476622906080937,0,263,412
HM+S,stockpile,attack_flow,43,20,0.9,0.19256890866646872,0.19570305069185595,0,263,412
HM+S,stockpile,attack_flow,43,20,1.0,0.19665294681813353,0.19985174211432885,1,263,412
HM+S,stockpile,attack_flow,43,40,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,43,40,0.1,0.18470397567772612,0.18435919167908613,0,263,412
HM+S,stockpile,attack_flow,43,40,0.2,0.1865611430890852,0.18554544359251085,0,263,412
HM+S,stockpile,attack_flow,43,40,0.3,0.1871319691011962,0.18760584294743474,0,263,412
HM+S,stockpile,attack_flow,43,40,0.4,0.1884403489269428,0.18903881472978157,0,263,412
HM+S,stockpile,attack_flow,43,40,0.5,0.1906934947846629,0.19094490442375403,0,263,412
HM+S,stockpile,attack_flow,43,40,0.6,0.19026857031771643,0.19227410655516936,0,263,412
HM+S,stockpile,attack_flow,43,40,0.7,0.1939079024229858,0.19419512737238787,0,263,412
HM+S,stockpile,attack_flow,43,40,0.8,0.19625946297253954,0.1965487106536427,0,263,412
HM+S,stockpile,attack_flow,43,40,0.9,0.18945877606440467,0.19580137482356744,0,263,412
HM+S,stockpile,attack_flow,43,40,1.0,0.1903770681575453,0.1993665631974852,0,263,412
HM+S,stockpile,attack_flow,43,60,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,43,60,0.1,0.1850567233221624,0.18387518439226536,0,263,412
HM+S,stockpile,attack_flow,43,60,0.2,0.186934120995703,0.18493383426639304,0,263,412
HM+S,stockpile,attack_flow,43,60,0.3,0.18821943565507376,0.18561740356011402,0,263,412
HM+S,stockpile,attack_flow,43,60,0.4,0.18934161775695924,0.187750891929181,0,263,412
HM+S,stockpile,attack_flow,43,60,0.5,0.1923628909465063,0.18843743014951989,0,263,412
HM+S,stockpile,attack_flow,43,60,0.6,0.1940640063346331,0.19012392455119548,0,263,412
HM+S,stockpile,attack_flow,43,60,0.7,0.19436069815704973,0.1920022579199451,0,263,412
HM+S,stockpile,attack_flow,43,60,0.8,0.1950789969888792,0.19390376713030424,0,263,412
HM+S,stockpile,attack_flow,43,60,0.9,0.18938073180214343,0.19319528839651592,0,263,412
HM+S,stockpile,attack_flow,43,60,1.0,0.18620459597641442,0.191576647580785,0,263,412
HM+S,stockpile,attack_flow,43,80,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,43,80,0.1,0.1849572676748449,0.18301198049854633,0,263,412
HM+S,stockpile,attack_flow,43,80,0.2,0.18608064049577155,0.1840224993992354,0,263,412
HM+S,stockpile,attack_flow,43,80,0.3,0.18666037117667506,0.1854702270525992,0,263,412
HM+S,stockpile,attack_flow,43,80,0.4,0.18643265544063056,0.18635491271726481,0,263,412
HM+S,stockpile,attack_flow,43,80,0.5,0.18833861128283874,0.1859662797886777,0,263,412
HM+S,stockpile,attack_flow,43,80,0.6,0.1864407254814244,0.18700175424920756,0,263,412
HM+S,stockpile,attack_flow,43,80,0.7,0.18599001289181916,0.1894474653044756,0,263,412
HM+S,stockpile,attack_flow,43,80,0.8,0.18634451944591968,0.19068082040499085,0,263,412
HM+S,stockpile,attack_flow,43,80,0.9,0.17588969061079388,0.18726433962780506,0,263,412
HM+S,stockpile,attack_flow,43,80,1.0,0.1704993275671149,0.181074798505877,0,263,412
HM+S,stockpile,attack_flow,43,100,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,43,100,0.1,0.18455624501956006,0.1828871589415645,0,263,412
HM+S,stockpile,attack_flow,43,100,0.2,0.1856561706463947,0.1852555920331946,0,263,412
HM+S,stockpile,attack_flow,43,100,0.3,0.1873173881045288,0.18688646210489707,0,263,412
HM+S,stockpile,attack_flow,43,100,0.4,0.1862432935280806,0.1867433093169257,0,263,412
HM+S,stockpile,attack_flow,43,100,0.5,0.18792566978182798,0.18591767858897765,0,263,412
HM+S,stockpile,attack_flow,43,100,0.6,0.18610885941520663,0.18617096851070186,0,263,412
HM+S,stockpile,attack_flow,43,100,0.7,0.1863201452255226,0.18652871144737268,0,263,412
HM+S,stockpile,attack_flow,43,100,0.8,0.1840284811628793,0.18590076127203553,0,263,412
HM+S,stockpile,attack_flow,43,100,0.9,0.1760656926389706,0.17998332297472355,0,263,412
HM+S,stockpile,attack_flow,43,100,1.0,0.1686488754077074,0.17256291261080653,0,263,412
HM+S,stockpile,attack_flow,44,20,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,44,20,0.1,0.18227287926943114,0.18454841266848465,0,263,412
HM+S,stockpile,attack_flow,44,20,0.2,0.18405336579171772,0.1862013418970271,0,263,412
HM+S,stockpile,attack_flow,44,20,0.3,0.18697216058367583,0.1876409411106154,0,263,412
HM+S,stockpile,attack_flow,44,20,0.4,0.1892259575123611,0.18964935214191023,0,263,412
HM+S,stockpile,attack_flow,44,20,0.5,0.19540947065400308,0.1913531756902958,0,263,412
HM+S,stockpile,attack_flow,44,20,0.6,0.19841897367076444,0.19261942874845267,0,263,412
HM+S,stockpile,attack_flow,44,20,0.7,0.20099582431827212,0.19349613341135302,0,263,412
HM+S,stockpile,attack_flow,44,20,0.8,0.20152182951973027,0.19476622906080937,0,263,412
HM+S,stockpile,attack_flow,44,20,0.9,0.1973127787345334,0.19570305069185595,0,263,412
HM+S,stockpile,attack_flow,44,20,1.0,0.1970044261924981,0.19985174211432885,1,263,412
HM+S,stockpile,attack_flow,44,40,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,44,40,0.1,0.18121607719261743,0.18435919167908613,0,263,412
HM+S,stockpile,attack_flow,44,40,0.2,0.1824753509210059,0.18554544359251085,0,263,412
HM+S,stockpile,attack_flow,44,40,0.3,0.18483760880222336,0.18760584294743474,0,263,412
HM+S,stockpile,attack_flow,44,40,0.4,0.1869844134375654,0.18903881472978157,0,263,412
HM+S,stockpile,attack_flow,44,40,0.5,0.19044333371627983,0.19094490442375403,0,263,412
HM+S,stockpile,attack_flow,44,40,0.6,0.19177893286301093,0.19227410655516936,0,263,412
HM+S,stockpile,attack_flow,44,40,0.7,0.19467742935990998,0.19419512737238787,0,263,412
HM+S,stockpile,attack_flow,44,40,0.8,0.1979318968137875,0.1965487106536427,0,263,412
HM+S,stockpile,attack_flow,44,40,0.9,0.19329203812943976,0.19580137482356744,0,263,412
HM+S,stockpile,attack_flow,44,40,1.0,0.19556707694185857,0.1993665631974852,0,263,412
HM+S,stockpile,attack_flow,44,60,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,44,60,0.1,0.18360658172751979,0.18387518439226536,0,263,412
HM+S,stockpile,attack_flow,44,60,0.2,0.18418087201659025,0.18493383426639304,0,263,412
HM+S,stockpile,attack_flow,44,60,0.3,0.1882107340054489,0.18561740356011402,0,263,412
HM+S,stockpile,attack_flow,44,60,0.4,0.1892711840366163,0.187750891929181,0,263,412
HM+S,stockpile,attack_flow,44,60,0.5,0.19121010714079908,0.18843743014951989,0,263,412
HM+S,stockpile,attack_flow,44,60,0.6,0.19327759183234705,0.19012392455119548,0,263,412
HM+S,stockpile,attack_flow,44,60,0.7,0.19512938331260912,0.1920022579199451,0,263,412
HM+S,stockpile,attack_flow,44,60,0.8,0.19639056322365753,0.19390376713030424,0,263,412
HM+S,stockpile,attack_flow,44,60,0.9,0.1903649564919317,0.19319528839651592,0,263,412
HM+S,stockpile,attack_flow,44,60,1.0,0.18859999726624144,0.191576647580785,0,263,412
HM+S,stockpile,attack_flow,44,80,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,44,80,0.1,0.1796082434413723,0.18301198049854633,0,263,412
HM+S,stockpile,attack_flow,44,80,0.2,0.18149420472554798,0.1840224993992354,0,263,412
HM+S,stockpile,attack_flow,44,80,0.3,0.18454457093621363,0.1854702270525992,0,263,412
HM+S,stockpile,attack_flow,44,80,0.4,0.18565281670262493,0.18635491271726481,0,263,412
HM+S,stockpile,attack_flow,44,80,0.5,0.18761647290402478,0.1859662797886777,0,263,412
HM+S,stockpile,attack_flow,44,80,0.6,0.19005141759155258,0.18700175424920756,0,263,412
HM+S,stockpile,attack_flow,44,80,0.7,0.192102598220848,0.1894474653044756,0,263,412
HM+S,stockpile,attack_flow,44,80,0.8,0.18901629528748748,0.19068082040499085,0,263,412
HM+S,stockpile,attack_flow,44,80,0.9,0.17941537115221698,0.18726433962780506,0,263,412
HM+S,stockpile,attack_flow,44,80,1.0,0.17616953400598329,0.181074798505877,0,263,412
HM+S,stockpile,attack_flow,44,100,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,44,100,0.1,0.18197454624017484,0.1828871589415645,0,263,412
HM+S,stockpile,attack_flow,44,100,0.2,0.18376663716244146,0.1852555920331946,0,263,412
HM+S,stockpile,attack_flow,44,100,0.3,0.18652775181064132,0.18688646210489707,0,263,412
HM+S,stockpile,attack_flow,44,100,0.4,0.18558707864809917,0.1867433093169257,0,263,412
HM+S,stockpile,attack_flow,44,100,0.5,0.1859630536742842,0.18591767858897765,0,263,412
HM+S,stockpile,attack_flow,44,100,0.6,0.186633896767626,0.18617096851070186,0,263,412
HM+S,stockpile,attack_flow,44,100,0.7,0.18684858670030968,0.18652871144737268,0,263,412
HM+S,stockpile,attack_flow,44,100,0.8,0.1830258293791802,0.18590076127203553,0,263,412
HM+S,stockpile,attack_flow,44,100,0.9,0.1758981042890336,0.17998332297472355,0,263,412
HM+S,stockpile,attack_flow,44,100,1.0,0.1686981353353682,0.17256291261080653,0,263,412
HM+S,stockpile,attack_flow,45,20,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,45,20,0.1,0.18980518017533396,0.18454841266848465,0,263,412
HM+S,stockpile,attack_flow,45,20,0.2,0.19038472863291203,0.1862013418970271,0,263,412
HM+S,stockpile,attack_flow,45,20,0.3,0.1932282110903211,0.1876409411106154,0,263,412
HM+S,stockpile,attack_flow,45,20,0.4,0.19408196422709023,0.18964935214191023,0,263,412
HM+S,stockpile,attack_flow,45,20,0.5,0.1959768450479749,0.1913531756902958,0,263,412
HM+S,stockpile,attack_flow,45,20,0.6,0.1975427437467584,0.19261942874845267,0,263,412
HM+S,stockpile,attack_flow,45,20,0.7,0.19758976036935405,0.19349613341135302,0,263,412
HM+S,stockpile,attack_flow,45,20,0.8,0.1936010383512925,0.19476622906080937,0,263,412
HM+S,stockpile,attack_flow,45,20,0.9,0.19371764656273277,0.19570305069185595,0,263,412
HM+S,stockpile,attack_flow,45,20,1.0,0.1933993016717195,0.19985174211432885,1,263,412
HM+S,stockpile,attack_flow,45,40,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,45,40,0.1,0.1890701736338526,0.18435919167908613,0,263,412
HM+S,stockpile,attack_flow,45,40,0.2,0.19091205647530374,0.18554544359251085,0,263,412
HM+S,stockpile,attack_flow,45,40,0.3,0.19215282001750644,0.18760584294743474,0,263,412
HM+S,stockpile,attack_flow,45,40,0.4,0.19548880779562944,0.18903881472978157,0,263,412
HM+S,stockpile,attack_flow,45,40,0.5,0.1966866510220654,0.19094490442375403,0,263,412
HM+S,stockpile,attack_flow,45,40,0.6,0.19668666146003919,0.19227410655516936,0,263,412
HM+S,stockpile,attack_flow,45,40,0.7,0.19739498495866586,0.19419512737238787,0,263,412
HM+S,stockpile,attack_flow,45,40,0.8,0.20249127415807927,0.1965487106536427,0,263,412
HM+S,stockpile,attack_flow,45,40,0.9,0.1955668464475748,0.19580137482356744,0,263,412
HM+S,stockpile,attack_flow,45,40,1.0,0.19708334977570355,0.1993665631974852,0,263,412
HM+S,stockpile,attack_flow,45,60,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,45,60,0.1,0.18865028105247367,0.18387518439226536,0,263,412
HM+S,stockpile,attack_flow,45,60,0.2,0.19029572920038096,0.18493383426639304,0,263,412
HM+S,stockpile,attack_flow,45,60,0.3,0.191465149100695,0.18561740356011402,0,263,412
HM+S,stockpile,attack_flow,45,60,0.4,0.19399672625802777,0.187750891929181,0,263,412
HM+S,stockpile,attack_flow,45,60,0.5,0.19434049608395007,0.18843743014951989,0,263,412
HM+S,stockpile,attack_flow,45,60,0.6,0.1966967224215377,0.19012392455119548,0,263,412
HM+S,stockpile,attack_flow,45,60,0.7,0.19541992017007725,0.1920022579199451,0,263,412
HM+S,stockpile,attack_flow,45,60,0.8,0.1949476513790322,0.19390376713030424,0,263,412
HM+S,stockpile,attack_flow,45,60,0.9,0.18840647273537323,0.19319528839651592,0,263,412
HM+S,stockpile,attack_flow,45,60,1.0,0.18284481902988411,0.191576647580785,0,263,412
HM+S,stockpile,attack_flow,45,80,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,45,80,0.1,0.18821560134102294,0.18301198049854633,0,263,412
HM+S,stockpile,attack_flow,45,80,0.2,0.18999898757604541,0.1840224993992354,0,263,412
HM+S,stockpile,attack_flow,45,80,0.3,0.1923544918585904,0.1854702270525992,0,263,412
HM+S,stockpile,attack_flow,45,80,0.4,0.19135443022184426,0.18635491271726481,0,263,412
HM+S,stockpile,attack_flow,45,80,0.5,0.1932536269548556,0.1859662797886777,0,263,412
HM+S,stockpile,attack_flow,45,80,0.6,0.18996746017006422,0.18700175424920756,0,263,412
HM+S,stockpile,attack_flow,45,80,0.7,0.1892414301723974,0.1894474653044756,0,263,412
HM+S,stockpile,attack_flow,45,80,0.8,0.18689716191883518,0.19068082040499085,0,263,412
HM+S,stockpile,attack_flow,45,80,0.9,0.18154038240294662,0.18726433962780506,0,263,412
HM+S,stockpile,attack_flow,45,80,1.0,0.17431138250037506,0.181074798505877,0,263,412
HM+S,stockpile,attack_flow,45,100,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,45,100,0.1,0.188137380413054,0.1828871589415645,0,263,412
HM+S,stockpile,attack_flow,45,100,0.2,0.19041702335837368,0.1852555920331946,0,263,412
HM+S,stockpile,attack_flow,45,100,0.3,0.19255261478917274,0.18688646210489707,0,263,412
HM+S,stockpile,attack_flow,45,100,0.4,0.1919542726015465,0.1867433093169257,0,263,412
HM+S,stockpile,attack_flow,45,100,0.5,0.19093129935030273,0.18591767858897765,0,263,412
HM+S,stockpile,attack_flow,45,100,0.6,0.18930747094301917,0.18617096851070186,0,263,412
HM+S,stockpile,attack_flow,45,100,0.7,0.188516760964196,0.18652871144737268,0,263,412
HM+S,stockpile,attack_flow,45,100,0.8,0.184470938454439,0.18590076127203553,0,263,412
HM+S,stockpile,attack_flow,45,100,0.9,0.17536455763245243,0.17998332297472355,0,263,412
HM+S,stockpile,attack_flow,45,100,1.0,0.1767548790254267,0.17256291261080653,0,263,412
HM+S,stockpile,attack_flow,46,20,0.0,0.18296505841980454,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,46,20,0.1,0.18289527662659244,0.18454841266848465,0,263,412
HM+S,stockpile,attack_flow,46,20,0.2,0.18579234130251843,0.1862013418970271,0,263,412
HM+S,stockpile,attack_flow,46,20,0.3,0.18615240322529578,0.1876409411106154,0,263,412
HM+S,stockpile,attack_flow,46,20,0.4,0.188959665625888,0.18964935214191023,0,263,412
HM+S,stockpile,attack_flow,46,20,0.5,0.1902987424905489,0.1913531756902958,0,263,412
HM+S,stockpile,attack_flow,46,20,0.6,0.19057935567815656,0.19261942874845267,0,263,412
HM+S,stockpile,attack_flow,46,20,0.7,0.1933878958457331,0.19349613341135302,0,263,412
HM+S,stockpile,attack_flow,46,20,0.8,0.19571028669433807,0.19476622906080937,0,263,412
HM+S,stockpile,attack_flow,46,20,0.9,0.19103879448423905,0.19570305069185595,0,263,412
HM+S,stockpile,attack_flow,46,20,1.0,0.19264082299345006,0.19985174211432885,1,263,412
HM+S,stockpile,attack_flow,46,40,0.0,0.18296505841980454,0.18306874644018506,0,263,412
HM+S,stockpile,attack_flow,46,40,0.1,0.18237833606148168,0.18435919167908613,0,263,412
HM+S,stockpile,attack_flow,46,40,0.2,0.1842787281518023,0.18554544359251085,0,263,412
HM+S,stockpile,attack_flow,46,40,0.3,0.18750382067080573,0.18760584294743474,0,263,412
HM+S,stockpile,attack_flow,46,40,0.4,0.1889937864586435,0.18903881472978157,0,263,412
HM+S,stockpile,attack_flow,46,40,0.5,0.19105294225055633,0.19094490442375403,0,263,412
HM+S,stockpile,attack_flow,46,40,0.6,0.1932313525500035,0.19227410655516936,0,263,412
HM+S,stockpile,attack_flow,46,40,0.7,0.19339773577582114,0.19419512737238787,0,263,412
HM+S,stockpile,attack_flow,46,40,0.8,0.1938660487447209,0.1965487106536427,0,263,412
