held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
stockpile,LSTM,de07f52d-9928-4071-9142-cb1d3bd851e8,16,0.0029649714096162028,0.0125,0.0025,0.00625
stockpile,LSTM,e4324b88-8836-4803-b6b7-09b3c6cd4e94,1,0.0,0.0,0.0,0.0
stockpile,LSTM,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f,2,0.0,0.0,0.0,0.0
stockpile,LSTM,eddc8f03-f930-41e7-95ba-33fb87bfed74,2,0.0,0.0,0.0,0.0
stockpile,LSTM,ef4d997c-a0d1-4067-9efa-87c58682db71,3,0.3330116743715212,1.0,0.20000000000000004,0.611111111111111
stockpile,LSTM,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6,1,0.0,0.0,0.0,0.0
stockpile,LSTM,fbc41624-1052-490c-b5ec-4fd718e2501d,2,0.0,0.0,0.0,0.0
stockpile,TR,01c96671-afd3-47d4-8d31-8c116cc0221a,2,0.0,0.0,0.0,0.0
stockpile,TR,01d77744-2515-401a-a497-d9f7241aac3c,6,0.0,0.0,0.0,0.0
stockpile,TR,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,0.0,0.0,0.0,0.0
stockpile,TR,0b5636cf-f019-4ec9-aa7c-6e4f55505374,4,0.17082257840946996,0.75,0.15000000000000002,0.29166666666666663
stockpile,TR,0b73bf34-fc5b-48f7-9194-dce993b915b1,2,0.0,0.0,0.0,0.0
stockpile,TR,0f4c3c67-845e-49a0-927e-90ed33c044e0,11,0.0,0.0,0.0,0.0
stockpile,TR,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,4,0.0,0.0,0.0,0.0
stockpile,TR,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,2,0.0,0.0,0.0,0.0
stockpile,TR,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,0.0,0.0,0.0,0.0
stockpile,TR,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,0.1906190424403238,0.7142857142857143,0.14285714285714285,0.3095238095238095
stockpile,TR,564ae20d-778d-4965-93dc-b523be2e2ab4,13,0.07274001825889702,0.15384615384615385,0.03076923076923077,0.11538461538461539
stockpile,TR,5d3e170e-f1b8-49f9-9ee1-c51605552a08,2,0.0,0.0,0.0,0.0
stockpile,TR,725226e0-45b8-4432-84ee-144d3f37ff8d,3,0.3149841652015539,1.0,0.20000000000000004,0.611111111111111
stockpile,TR,78e7504d-968f-477d-8806-4d6c04b94431,11,0.2801033113957679,0.890909090909091,0.1781818181818182,0.509090909090909
stockpile,TR,bcdbf6b9-14c5-495c-be84-37bce32c312b,2,0.0,0.0,0.0,0.0
stockpile,TR,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,1,0.0,0.0,0.0,0.0
stockpile,TR,c724545d-a4cc-492e-8075-2ab9a699c847,2,0.0,0.0,0.0,0.0
stockpile,TR,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,3,0.0,0.0,0.0,0.0
stockpile,TR,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,1,0.0,0.0,0.0,0.0
stockpile,TR,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,3,0.3057410396113397,1.0,0.20000000000000004,0.611111111111111
stockpile,TR,de07f52d-9928-4071-9142-cb1d3bd851e8,16,0.0,0.0,0.0,0.0
stockpile,TR,e4324b88-8836-4803-b6b7-09b3c6cd4e94,1,0.0,0.0,0.0,0.0
stockpile,TR,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f,2,0.0,0.0,0.0,0.0
stockpile,TR,eddc8f03-f930-41e7-95ba-33fb87bfed74,2,0.0,0.0,0.0,0.0
stockpile,TR,ef4d997c-a0d1-4067-9efa-87c58682db71,3,0.34490218536398043,1.0,0.20000000000000004,0.611111111111111
stockpile,TR,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6,1,0.0,0.0,0.0,0.0
stockpile,TR,fbc41624-1052-490c-b5ec-4fd718e2501d,2,0.0,0.0,0.0,0.0
