held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
stockpile,A0,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,0.0,0.0,0.0,0.0
stockpile,A0,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,0.19084313495670263,0.7142857142857143,0.14285714285714285,0.3095238095238095
stockpile,A0,564ae20d-778d-4965-93dc-b523be2e2ab4,13,0.0782909662158461,0.15384615384615385,0.03076923076923077,0.11538461538461539
stockpile,A0,5d3e170e-f1b8-49f9-9ee1-c51605552a08,2,0.0,0.0,0.0,0.0
stockpile,A0,725226e0-45b8-4432-84ee-144d3f37ff8d,3,0.3470709864647025,1.0,0.20000000000000004,0.611111111111111
stockpile,A0,78e7504d-968f-477d-8806-4d6c04b94431,11,0.28335190605620364,0.9090909090909091,0.18181818181818182,0.5151515151515151
stockpile,A0,bcdbf6b9-14c5-495c-be84-37bce32c312b,2,0.0,0.0,0.0,0.0
stockpile,A0,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,1,0.0,0.0,0.0,0.0
stockpile,A0,c724545d-a4cc-492e-8075-2ab9a699c847,2,0.0,0.0,0.0,0.0
stockpile,A0,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,3,0.0,0.0,0.0,0.0
